,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
253,192.0.66.32,192.168.1.12,6,TLS,1506,527,2023-03-30 05:44:49.438039,1680147889.438039401,443,39556,0x0010,33336,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 4cb74e0989abbb80c18234279cd7428a6a45b3a79bc887ec4aacc31d441d120777c1075e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
254,192.0.66.32,192.168.1.12,6,TLS,1506,528,2023-03-30 05:44:49.438053,1680147889.438053421,443,39556,0x0010,34788,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: e2bbfa388875ba7bd2274d2a67aa1392197081e17a4b976e5ae33b4ac09e50abd00f5efe…
	Application Data Protocol: http-over-tls
",,,,,,,,,
255,192.0.66.32,192.168.1.12,6,TLS,1506,529,2023-03-30 05:44:49.438064,1680147889.438064299,443,39556,0x0010,36240,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 06b35904332df790f33e01c2fd302dab4c0f15cb82cef040afc7f4a6cc5efc055e8fc04c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
256,192.0.66.32,192.168.1.12,6,TLS,1506,530,2023-03-30 05:44:49.438076,1680147889.438075880,443,39556,0x0010,37692,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: a46ab029de3cfc20ecefa9bea3788002abdb953c9872043d89825df2d33d44666cfe567d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
257,192.0.66.32,192.168.1.12,6,TLS,1506,531,2023-03-30 05:44:49.438088,1680147889.438088028,443,39556,0x0018,39144,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 70924890c058fdc6763ed618f6a4bf0bf1c200c64a45efad9b3298dc630bcf1d54b85f06…
	Application Data Protocol: http-over-tls
",,,,,,,,,
258,192.0.66.32,192.168.1.12,6,TLS,2958,533,2023-03-30 05:44:49.439075,1680147889.439075352,443,39556,0x0010,40596,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 6b9acad0abbc8d06a05962a724e4ace2575f15a1d71f46e474f5ca1081c3bfe2cd7ad1da…
	Application Data Protocol: http-over-tls
",,,,,,,,,
259,192.0.66.32,192.168.1.12,6,TLS,4410,535,2023-03-30 05:44:49.439101,1680147889.439100593,443,39556,0x0010,43500,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 829a1f269973cad8f47f1de8354dd10b8354d720fa5f416decb462ee771c5ce0fb5072bd…
	Application Data Protocol: http-over-tls
",,,,,,,,,
260,192.0.66.32,192.168.1.12,6,TLS,2958,536,2023-03-30 05:44:49.439114,1680147889.439114322,443,39556,0x0010,47856,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: a5f203652429b39dc0dbcb5d40b646a38a0e2ce31674fcab7f08dbc9ab0960f1ed0e4105…
	Application Data Protocol: http-over-tls
",,,,,,,,,
261,192.0.66.32,192.168.1.12,6,TLS,1506,537,2023-03-30 05:44:49.439127,1680147889.439126893,443,39556,0x0010,50760,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 791b53b2360fd113959eac9d142bbe346142a8718a7028740135eae72d4295db518506d8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
262,192.0.66.32,192.168.1.12,6,TLS,1506,539,2023-03-30 05:44:49.439135,1680147889.439135354,443,39556,0x0018,52212,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 01650fd101a6fb4f3fc7353f1afbf09516612d2cecad6a111df4026d42af01c2ea6bd448…
	Application Data Protocol: http-over-tls
",,,,,,,,,
263,192.0.66.32,192.168.1.12,6,TLS,2958,541,2023-03-30 05:44:49.439907,1680147889.439907133,443,39556,0x0010,53664,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: f5ee5b7229f2f69785d43a1f742cc6505077a10399f072061bcd41a4daa39625b808cef9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
264,192.0.66.32,192.168.1.12,6,TLS,5862,543,2023-03-30 05:44:49.439940,1680147889.439940428,443,39556,0x0018,56568,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 6240a0865785c8b466ac2c7e315239b0bae852a6cfd4a05cd6df432f435d20792dd8c621…
	Application Data Protocol: http-over-tls
",,,,,,,,,
265,192.0.66.32,192.168.1.12,6,TLS,2958,547,2023-03-30 05:44:49.441470,1680147889.441470003,443,39556,0x0010,65280,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: e11cff20ce63125fa9f8d717eafd33267d9bae402956aac94203bf6dd676b5ca4c210be1…
	Application Data Protocol: http-over-tls
",,,,,,,,,
266,192.0.66.32,192.168.1.12,6,TLS,2958,549,2023-03-30 05:44:49.441583,1680147889.441583366,443,39556,0x0010,68184,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 45487f4965791a9ab2cf456b1f124a755e4ae5608ef579223aa4eef52fde642b8bb92398…
	Application Data Protocol: http-over-tls
",,,,,,,,,
267,192.0.66.32,192.168.1.12,6,TLS,5862,551,2023-03-30 05:44:49.441619,1680147889.441619189,443,39556,0x0018,71088,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: ce27c440ac4acaf2d3da0e26367b8c2dc14bc9b8f658b80924abac4d66829a6d1d576c42…
	Application Data Protocol: http-over-tls
",,,,,,,,,
268,192.0.66.32,192.168.1.12,6,TLS,2958,554,2023-03-30 05:44:49.441667,1680147889.441667235,443,39556,0x0010,78348,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 85ddc30585bd6a934b45b04849d44925a7d206b0bc5f0b52105b0aaf9d4e4a1d634861ff…
	Application Data Protocol: http-over-tls
",,,,,,,,,
269,192.0.66.32,192.168.1.12,6,TLS,1506,557,2023-03-30 05:44:49.441699,1680147889.441698932,443,39556,0x0010,82704,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 9ff6b0ea542b453f219c51d7fb579cb8204765a73c16fa56f74bd83e583663966f794d8a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
270,192.0.66.32,192.168.1.12,6,TLS,4410,562,2023-03-30 05:44:49.441881,1680147889.441880897,443,39556,0x0018,87060,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 6fbc3ba7c45ccae6cdfafed2c06cb16b8c8b043e19e1819e058be44360c3d575fb93a19a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
271,192.0.66.32,192.168.1.12,6,TLS,2958,564,2023-03-30 05:44:49.442727,1680147889.442727285,443,39556,0x0010,91416,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: af54dacd5af4c886f36ac65f73e314b4c9fc8c64016f98145e04eaa76fd374bfc108f1e8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
272,192.0.66.32,192.168.1.12,6,TLS,5862,566,2023-03-30 05:44:49.442760,1680147889.442760086,443,39556,0x0010,94320,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 73f34e6a0ff9ccce6dbb75339b796f6b0d0133d9fdee19d5b4b3cfd9efa5a8b2c78b66a3…
	Application Data Protocol: http-over-tls
",,,,,,,,,
273,192.0.66.32,192.168.1.12,6,TLS,4410,568,2023-03-30 05:44:49.442787,1680147889.442786706,443,39556,0x0010,100128,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 8dde0f59b136bb1eb959d8f92e6cad590bacdf831331d73b3830887b2101a3c5042009dc…
	Application Data Protocol: http-over-tls
",,,,,,,,,
274,192.0.66.32,192.168.1.12,6,TLS,2958,571,2023-03-30 05:44:49.443530,1680147889.443530270,443,39556,0x0010,105936,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 7b2b31313460899686ee7a0e14c86c1445b5a80319f1c725317d9f5d518bd7b6f4f9cdae…
	Application Data Protocol: http-over-tls
",,,,,,,,,
275,192.0.66.32,192.168.1.12,6,TLS,1506,575,2023-03-30 05:44:49.443686,1680147889.443685504,443,39556,0x0010,111744,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 419e7093bdcce221205b033924c3d054e63cba04e9470ae7e0ca1eaabee62499b57a1eba…
	Application Data Protocol: http-over-tls
",,,,,,,,,
276,192.0.66.32,192.168.1.12,6,TLS,2958,578,2023-03-30 05:44:49.443717,1680147889.443716862,443,39556,0x0010,116100,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 61c0b808f4aef90895a7b4bdde69f8297016f43f43471272db58a0e0bd7f32aa4cfdd5a9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
277,192.0.66.32,192.168.1.12,6,TLS,3074,580,2023-03-30 05:44:49.443736,1680147889.443736427,443,39556,0x0018,119004,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 72863e5e7ef8e013ad5537ddfe52f5d039a9b3e2ca90b1620179b5563e4478c466c6a0c8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
278,192.0.66.32,192.168.1.12,6,TLS,2520,584,2023-03-30 05:44:49.445114,1680147889.445113868,443,39556,0x0018,124928,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 4a96d24019e2be4de2d60dcc44ecc43e083d7edc52236a5a97585e49be902072a21b90f8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
279,192.168.1.12,192.168.1.1,17,DNS,74,588,2023-03-30 05:44:49.450257,1680147889.450256810,,,,,,,0x4001,0,www.nypost.com,,28,0x0001,1,0,0
280,192.168.1.1,192.168.1.12,17,DNS,74,593,2023-03-30 05:44:49.450955,1680147889.450955182,,,,,,,0x4001,1,www.nypost.com,,28,0x0001,1,0,0
281,192.168.1.12,192.0.66.32,6,TLS,571,597,2023-03-30 05:44:49.553212,1680147889.553211854,39566,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 4a28d00529c927093d121d53bb89157671c1b29f7f8ad7503edff76b8a8321f8
	GMT Unix Time: Jun  5, 2009 09:57:57.000000000 CEST
	Random Bytes: 29c927093d121d53bb89157671c1b29f7f8ad7503edff76b8a8321f8
	Session ID Length: 32
	Session ID: 1e3aea5f509dad83063c01b3421ab4872d13b991b5a02b0b38d035174a976a0f
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=19)
	Type: server_name (0)
	Length: 19
	Server Name list length: 17
	Server Name Type: host_name (0)
	Server Name length: 14
	Server Name: www.nypost.com
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 915a6880b41f99b679caea2c85b6802bac706777cf994b8d5556869a0781556f
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 (0xc023)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 (0xc027)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM_8 (0xc0a3)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM (0xc09f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM_8 (0xc0a2)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM (0xc09e)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 (0x006b)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 (0x0067)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA (0x0039)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA (0x0033)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM_8 (0xc0a1)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM (0xc09d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM_8 (0xc0a0)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM (0xc09c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA256 (0x003d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA256 (0x003c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_EMPTY_RENEGOTIATION_INFO_SCSV (0x00ff)
	Server Name Indication extension
	Extension: ec_point_formats (len=4)
	Extension: supported_groups (len=22)
	Extension: application_layer_protocol_negotiation (len=11)
	Extension: encrypt_then_mac (len=0)
	Extension: extended_master_secret (len=0)
	Extension: post_handshake_auth (len=0)
	Extension: signature_algorithms (len=42)
	Extension: supported_versions (len=5)
	Extension: psk_key_exchange_modes (len=2)
	Extension: key_share (len=38)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: padding (len=158)
	Type: ec_point_formats (11)
	Type: supported_groups (10)
	Type: application_layer_protocol_negotiation (16)
	Type: encrypt_then_mac (22)
	Type: extended_master_secret (23)
	Type: post_handshake_auth (49)
	Type: signature_algorithms (13)
	Type: supported_versions (43)
	Type: psk_key_exchange_modes (45)
	Type: key_share (51)
	Type: padding (21)
	Length: 4
	Length: 22
	Length: 11
	Length: 0
	Length: 0
	Length: 0
	Length: 42
	Length: 5
	Length: 2
	Length: 38
	Length: 158
	EC point format: ansiX962_compressed_prime (1)
	EC point format: ansiX962_compressed_char2 (2)
	Supported Group: secp256r1 (0x0017)
	Supported Group: x448 (0x001e)
	Supported Group: secp521r1 (0x0019)
	Supported Group: secp384r1 (0x0018)
	Supported Group: ffdhe2048 (0x0100)
	Supported Group: ffdhe3072 (0x0101)
	Supported Group: ffdhe4096 (0x0102)
	Supported Group: ffdhe6144 (0x0103)
	Supported Group: ffdhe8192 (0x0104)
	Signature Algorithm: ecdsa_secp384r1_sha384 (0x0503)
	Signature Algorithm: ecdsa_secp521r1_sha512 (0x0603)
	Signature Algorithm: ed25519 (0x0807)
	Signature Algorithm: ed448 (0x0808)
	Signature Algorithm: rsa_pss_pss_sha256 (0x0809)
	Signature Algorithm: rsa_pss_pss_sha384 (0x080a)
	Signature Algorithm: rsa_pss_pss_sha512 (0x080b)
	Signature Algorithm: rsa_pss_rsae_sha256 (0x0804)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pss_rsae_sha512 (0x0806)
	Signature Algorithm: rsa_pkcs1_sha256 (0x0401)
	Signature Algorithm: rsa_pkcs1_sha384 (0x0501)
	Signature Algorithm: rsa_pkcs1_sha512 (0x0601)
	Signature Algorithm: SHA224 ECDSA (0x0303)
	Signature Algorithm: SHA224 RSA (0x0301)
	Signature Algorithm: SHA224 DSA (0x0302)
	Signature Algorithm: SHA256 DSA (0x0402)
	Signature Algorithm: SHA384 DSA (0x0502)
	Signature Algorithm: SHA512 DSA (0x0602)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: Unknown (7)
	Signature Hash Algorithm Signature: Unknown (8)
	Signature Hash Algorithm Signature: Unknown (9)
	Signature Hash Algorithm Signature: Unknown (10)
	Signature Hash Algorithm Signature: Unknown (11)
	Signature Hash Algorithm Signature: SM2 (4)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: Unknown (6)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Supported Version: TLS 1.2 (0x0303)
",,,,,,,,,
282,192.0.66.32,192.168.1.12,6,TLS,1506,600,2023-03-30 05:44:49.770504,1680147889.770504330,443,39566,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: 8afb2c8596aeb0bda173f01b37ad4cb1f53f17712b8c96f705c7324e8c8cb6fb
	Session ID Length: 32
	Session ID: 1e3aea5f509dad83063c01b3421ab4872d13b991b5a02b0b38d035174a976a0f
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: e01483f68ce6c1407b2842c1f4c3966356cf11ed23b0ced19cd14f3911e85c35
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 3b0a5fcbc20924f46ec1a6b37da1722a7768606d8040d55122e2e6977bb4bdffb91fd9d5…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 42
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
",,,,,,,,,
